醫事機構代碼,醫事機構名稱,醫事機構地址,醫事機構電話,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
5942031357,錦昌藥局,高雄市旗山區大同街４號,(07)6613129,502,1894,2020/03/04 10:28:13
5942031366,辰安藥局,高雄市旗山區延平一路５４５號,(07)6623545,1078,1964,2020/03/04 10:28:13
5942031393,天天美藥局,高雄市旗山區中山路９２號,(07)6622565,282,476,2020/03/04 10:28:13
5942031428,奇奇藥局,高雄市旗山區旗文路１４４－７號,(07)6622910,1272,1658,2020/03/04 10:28:13
5942031437,美心藥局,高雄市旗山區瑞吉里延平一路３３５號,(07)6626638,665,1204,2020/03/04 10:28:13
5942040061,健民藥局,高雄市美濃區泰安里中正路一段３１－１號,(07)6812796,184,1169,2020/03/04 10:28:13
5942040089,進安堂藥局,高雄市美濃區忠孝路１段３７２號,(07)6812741,1502,2476,2020/03/04 10:28:13
5942040114,吉安藥局,高雄市美濃區中正路二段７３２號,(07)6831711,330,1386,2020/03/04 10:28:13
5942040178,志昇藥局,高雄市美濃區中壇里中興路一段５５７號,(07)6813930,426,1772,2020/03/04 10:28:13
5942041326,萬安藥局,高雄市美濃區成功路２１９－１號,(07)6812332,628,1962,2020/03/04 10:28:13
5942041344,李藥局,高雄市美濃鎮忠孝路一段２－３號,(07)6818682,1260,2292,2020/03/04 10:28:13
5942050085,福安藥局,高雄市林園區東林里東林西路５１號,(07)6438833,24,35,2020/03/04 10:28:13
5942051279,弘寶藥局,高雄市林園區鳳林路二段７５７之１號,(07)6433159,0,812,2020/03/04 10:28:13
5942051528,聯安藥局,高雄市林園區林園北路３４２號１樓,(07)6429882,923,1263,2020/03/04 10:28:13
5942051546,金高泰藥局,高雄市林園區東林西路２１０號,(07)6429592,0,367,2020/03/04 10:28:13
5942051555,健人藥師藥局,高雄市林園區東林里東林東路２０號,(07)6463158,0,68,2020/03/04 10:28:13
5942060027,福民藥局,高雄市大寮區鳳林三路４０８號之１,(07)7816570,255,1473,2020/03/04 10:28:13
5942060054,德恩藥局,高雄市大寮區義和路１９２號,(07)6513778,544,1620,2020/03/04 10:28:13
5942060152,洋洋藥局,高雄市大寮區中庄里鳳屏一路５１２號,(07)7034256,108,204,2020/03/04 10:28:13
5942060161,信元藥師藥局,高雄市大寮區鳳林三路３２９號,(07)7836313,317,1375,2020/03/04 10:28:13
5942060278,金發藥局,高雄市大寮區中興里鳳林四路２６８號,(07)7862818,0,984,2020/03/04 10:28:13
5942060385,義和藥局,高雄市大寮區義和里義和路１６１號,(07)6527206,920,1760,2020/03/04 10:28:13
5942061506,中美藥師藥局,高雄市大寮區鳳屏一路４１８號１樓,(07)7030096,270,364,2020/03/04 10:28:13
5942061720,永康藥局,高雄市大寮區鳳林三路５２９號,(07)7862821,104,1046,2020/03/04 10:28:13
5942061739,安泰專業藥局,高雄市大寮區鳳林三路８３５號,(07)7819515,0,340,2020/03/04 10:28:13
5942061757,德興藥局,高雄市大寮區大寮里大寮路６１３．６１５號１樓,(07)7889329,400,222,2020/03/04 10:28:13
5942061828,日大藥局,高雄市大寮區會社里正氣路２９巷４號,(07)7836114,6,742,2020/03/04 10:28:13
5942070112,陳西藥局,高雄市大樹區久堂里中興街６０號,(07)6515858,52,608,2020/03/04 10:28:13
5942070167,中元藥局,高雄市大樹區大樹村中興南路７９號,(07)6512041,338,1438,2020/03/04 10:28:13
5942070194,早安藥師藥局,高雄市大樹區久堂里中興街４２號,(07)6527371,434,1608,2020/03/04 10:28:13
5942071315,一順藥局,高雄市大樹區實踐街８８之１號,(07)6516999,184,1144,2020/03/04 10:28:13
5942071413,中興藥局,高雄市大樹區檨腳里中興西路４９之１號,(07)6523222,106,952,2020/03/04 10:28:13
5942080010,仁信藥局,高雄市仁武區仁武里中正路１４６號,(07)3716115,240,256,2020/03/04 10:28:13
5942080038,日建藥局,高雄市仁武區灣內里仁忠路３２號,(07)3713497,160,493,2020/03/04 10:28:13
5942081222,星億藥局,高雄市仁武區中正路１６７、１６９號,(07)3712815,472,980,2020/03/04 10:28:13
5942081302,奇美藥局,高雄市仁武區文武里中華路４０號,(07)3757869,304,792,2020/03/04 10:28:13
5942081384,大安藥局,高雄市仁武區仁雄路８１－４號,(07)3743293,610,1294,2020/03/04 10:28:13
5942081393,明曜藥局,高雄市仁武區灣內村仁雄路６－６號,(07)3736846,498,1354,2020/03/04 10:28:13
5942081419,四季藥局,高雄市仁武區永仁街３２１號,(07)3728289,328,448,2020/03/04 10:28:13
5942091184,大社服安藥師藥局,高雄市大社區大社里中山路１２９號,(07)3521375,64,1440,2020/03/04 10:28:13
5942100080,復元藥局,高雄市鳥松區鳥松村大仁南路５號,(07)7312979,56,971,2020/03/04 10:28:13
5942101112,有健藥局,高雄市鳥松區本館路３４７號,(07)3790784,386,940,2020/03/04 10:28:13
5942110077,照安藥局,高雄市橋頭區橋南路５５號,(07)6113230,404,1482,2020/03/04 10:28:13
5942121114,吉暉藥局,高雄市燕巢區中興路１４號,(07)6169393,56,850,2020/03/04 10:28:13
5942140039,和德藥局,高雄市阿蓮區清蓮里中山路８８號,(07)6313928,532,1796,2020/03/04 10:28:13
5942140084,惠聖中西藥局,高雄市阿蓮區清蓮里中山路１４號,(07)6312582,489,1827,2020/03/04 10:28:13
5942140100,慶德藥局,高雄市阿蓮區阿蓮里中正路５９０號,(07)6312256,330,1587,2020/03/04 10:28:13
5942151407,誼康藥局,高雄市路竹區竹東里中山路５４１號,(07)6964043,909,1733,2020/03/04 10:28:13
5942171043,明正藥局,高雄市茄萣區茄萣路一段３９１號,(07)6922049,132,822,2020/03/04 10:28:13
5942171105,中心藥局,高雄市茄萣區仁愛路三段２１８號,(07)6921058,0,702,2020/03/04 10:28:13
5942171114,提安藥局,高雄市茄萣區白砂路２５３巷８號１樓,(07)6906385,114,166,2020/03/04 10:28:13
5942171123,安麗兒藥局,高雄市茄萣區嘉賜里仁愛路三段２２０號,(07)6906029,140,308,2020/03/04 10:28:13
5942171141,天佑藥局,高雄市茄萣區茄萣路二段２２８－１號,(07)6904778,230,774,2020/03/04 10:28:13
5942190039,立達藥局,高雄市彌陀區中正西路２５９－２號,(07)6179277,190,578,2020/03/04 10:28:13
5942190048,南安藥局,高雄市彌陀區漯底里樂安路５３號,(07)6191802,470,1026,2020/03/04 10:28:13
5942190128,柏青藥師藥局,高雄市彌陀區中正路彌靖里中正路１９７號,(07)6107542,442,928,2020/03/04 10:28:13
5942191152,禾安藥局,高雄市彌陀區中正路１００號1樓,(07)6108870,572,1875,2020/03/04 10:28:13
5942191198,平順藥局,高雄市彌陀區中正路２７８號一樓,(07)6100498,802,1700,2020/03/04 10:28:13
5942200030,順成藥局,高雄市梓官區梓官路城隍巷３１號,(07)6172407,338,714,2020/03/04 10:28:13
5942201171,郭順忠藥局,高雄市梓官區大舍南路２６號,(07)6194418,1178,1884,2020/03/04 10:28:13
5942201199,安麗兒藥局梓官店,高雄市梓官區嘉展路４７９號,(07)6106189,172,380,2020/03/04 10:28:13
5942211122,永昇藥局,高雄市六龜區太平路８５號,(07)6895522,982,1594,2020/03/04 10:28:13
5942220023,維康藥局,高雄市甲仙區西安里中正路２２號,(07)6752585,450,1514,2020/03/04 10:28:13
5942220032,文殊堂藥局,高雄市甲仙區西安里文化路２２號,(07)6752176,1630,1940,2020/03/04 10:28:13
5942221173,永富藥局,高雄市甲仙區和安街３０號,(07)6754383,3666,1814,2020/03/04 10:28:13
5942230065,明峰藥局,高雄市杉林區上平村山仙路１７４號,(07)6772778,456,1341,2020/03/04 10:28:13
5942240025,蔡藥局,高雄市內門區內門里內門路６４號,(07)6671131,0,562,2020/03/04 10:28:13
5942240043,光輝藥局,高雄市內門區鄉觀亭里南屏路２３０號,(07)6671106,472,1524,2020/03/04 10:28:13
5943010049,統和藥局,屏東縣屏東市德豐街６３號,(08)7379898,1250,1812,2020/03/04 10:28:13
5943010076,大茂藥局,屏東縣屏東市逢甲路８５號,(08)7323293,505,2069,2020/03/04 10:28:13
5943010101,正欣藥局,屏東縣屏東市前進里清進巷１０７號,(08)7524138,996,1596,2020/03/04 10:28:13
5943010156,新東洋藥局,屏東縣屏東市民生路２３８號,(08)7323388,1157,1933,2020/03/04 10:28:13
5943010192,立眾藥局,屏東縣屏東市勝利路１９０－４號,(08)7665443,1646,1974,2020/03/04 10:28:13
5943010254,大和藥局,屏東市太平里中正路１６７－１號,(08)7328052,252,1562,2020/03/04 10:28:13
5943010263,進東藥局,屏東市平和里民權路４３－３號,(08)7333446,988,2030,2020/03/04 10:28:13
5943010272,新東海藥局,屏東市長春里民生路１１６號,(08)7224861,288,1717,2020/03/04 10:28:13
5943010281,應安藥局,屏東縣屏東市必信里民族路３０５－７號,(08)7327128,889,2094,2020/03/04 10:28:13
5943010343,名石藥局,屏東縣屏東市大連路６０－１０號,(08)7363184,88,1645,2020/03/04 10:28:13
5943010398,銘展藥局,屏東縣屏東市大連里建豐路２５４號,(08)7371713,898,2128,2020/03/04 10:28:13
5943010432,億泰藥局,屏東市勝利里自由路５８２號,(08)7324005,808,1478,2020/03/04 10:28:13
5943010478,信成藥局,屏東縣屏東市大武路９５號,(08)7538647,1104,1624,2020/03/04 10:28:13
5943010496,惠恩藥局,屏東縣屏東市空翔里勝利路２０２號,(08)7664830,510,637,2020/03/04 10:28:13
5943010629,有宏藥局,屏東縣屏東市中正里中正路６８８巷１１號,(08)7365564,1062,1446,2020/03/04 10:28:13
5943010665,中美藥局,屏東市扶風里林森路４５號,(08)7348697,1012,2000,2020/03/04 10:28:13
5943010683,弘盛藥局,屏東縣屏東市海豐街２９－１號,(08)7367470,948,1690,2020/03/04 10:28:13
5943010763,一生藥局,屏東縣屏東市民族路４９２號,(08)7665353,890,1942,2020/03/04 10:28:13
5943010996,景生藥局,屏東縣屏東市勝利路２４０號之２,(08)7654641,871,1228,2020/03/04 10:28:13
5943011037,正源藥局,屏東縣屏東市龍華路１８４號,(08)7558891,406,1730,2020/03/04 10:28:13
5943011055,振東中西藥局,屏東縣屏東市崇蘭里１００之６號,(08)7656522,834,1706,2020/03/04 10:28:13
5943011135,昱昇藥師藥局,屏東市北勢里中正路３７３－１號,(08)7377471,674,1783,2020/03/04 10:28:13
5943011279,馥生中西藥局,屏東縣屏東市大武里大武路５４號,(08)7536611,1192,1762,2020/03/04 10:28:13
5943012427,寶慷藥局,屏東縣屏東市中正路三九八號,(08)7350558,496,1334,2020/03/04 10:28:13
5943012445,家安藥師藥局,屏東縣屏東市廣東路７４７號,(08)7354236,154,1157,2020/03/04 10:28:13
5943012570,和信藥局,屏東縣屏東市棒球路８９號,(08)7515918,914,1401,2020/03/04 10:28:13
5943012605,中正藥局,屏東縣屏東市中正路１９１號,(08)7339012,1286,1874,2020/03/04 10:28:13
5943012614,杏林藥局,屏東縣屏東市復興路１３８號,(08)7530233,974,1576,2020/03/04 10:28:13
5943012641,桃源藥局,屏東縣屏東市廣東路８１７號一樓,(08)7325686,1538,1564,2020/03/04 10:28:13
5943012687,禾康藥局,屏東縣屏東市中正路４６０號,(08)7375818,1465,1404,2020/03/04 10:28:13
5943012758,晉榮藥局,屏東縣屏東市大連路６之１號,(08)7380908,641,1402,2020/03/04 10:28:13
5943012801,瑞光藥局,屏東縣屏東市瑞光路二段２５０號,(08)7380002,1088,1592,2020/03/04 10:28:13
5943012874,明美藥局,屏東縣屏東市復興路２３９號,(08)7515620,936,1620,2020/03/04 10:28:13
5943012892,立健藥局,屏東縣屏東市勝利里廣東路９６２號,(08)7328039,974,1476,2020/03/04 10:28:13
5943012909,三和藥局,屏東縣屏東市中華路８號,(08)7322519,588,1464,2020/03/04 10:28:13
5943012972,泰好藥師社區藥局,屏東縣屏東市大武路１１８號,(08)7523007,632,1070,2020/03/04 10:28:13
5943012981,信康生活藥局,屏東縣屏東市永大路２３３號,(08)7519477,382,220,2020/03/04 10:28:13
5943013040,新東京藥局,屏東縣屏東市棒球路４７號,(08)7515817,290,792,2020/03/04 10:28:13
5943013068,陽生藥局,屏東縣屏東市逢甲路２６號,(08)7322413,364,1470,2020/03/04 10:28:13
5943013148,杏芳藥局,屏東縣屏東市豐田建豐路１６７號,(08)7364643,1740,1724,2020/03/04 10:28:13
5943013166,名正生活美藥局,屏東縣屏東市復興南路１段９９號,(08)7524395,216,1345,2020/03/04 10:28:13
5943013175,廷美藥局,屏東縣屏東市崇禮里民族路１３２號,(08)7327138,1308,1704,2020/03/04 10:28:13
5943013184,統合藥局林森店,屏東縣屏東市林森路２５之４９號,(08)7233370,631,1148,2020/03/04 10:28:13
5943013200,東生藥局,屏東縣屏東市華盛街１６－３號,(08)7521389,1116,1622,2020/03/04 10:28:13
5943013237,美加康藥局,屏東縣屏東市廣東南路６５號,(08)7512530,328,1238,2020/03/04 10:28:13
5943013291,朝煬藥局,屏東縣屏東市廣東路１５３２號,(08)7322388,1078,1763,2020/03/04 10:28:13
5943013308,佳美屏基健保藥局,屏東縣屏東市華山里大連路６０之６號,(08)7373766,882,1654,2020/03/04 10:28:13
5943013317,心安藥局,屏東縣屏東市自由路４６３號２樓,(08)7343603,1626,1446,2020/03/04 10:28:13
5943013362,福安新藥局,屏東縣屏東市華山里大連路４０－１５號,(08)7377999,258,802,2020/03/04 10:28:13
5943013424,永昇藥局,屏東縣屏東市民生路１８之１１號,(08)7210069,910,1280,2020/03/04 10:28:13
5943013479,吉康美妝保健藥局,屏東縣屏東市永福路２０號,(08)7330803,1440,1540,2020/03/04 10:28:13
5943013488,弘英藥局,屏東縣屏東市中正路７０２－１１號,(08)7366898,1308,1750,2020/03/04 10:28:13
5943013497,明正藥局,屏東縣屏東市自由路３８１號,(08)7384391,680,1248,2020/03/04 10:28:13
5943013577,佳欣藥局,屏東縣屏東市莊敬街一段９４號,(08)7367992,1642,1418,2020/03/04 10:28:13
5943013620,增健康藥局,屏東縣屏東市自由路５７９號,(08)7666630,1514,1959,2020/03/04 10:28:13
5943013639,屏東啄木鳥藥局,屏東縣屏東市民生路７９－２４號,(08)7210684,488,709,2020/03/04 10:28:13
5943013648,信安藥局,屏東縣屏東市金泉里漢口街１１號,(08)7322332,1107,2348,2020/03/04 10:28:13
5943013746,柏吉藥師藥局,屏東縣屏東市勝利路３２２巷１３號,(08)7668255,974,1256,2020/03/04 10:28:13
5943013808,真心藥局,屏東縣屏東市廣東路１０１８號,(08)7334355,926,1568,2020/03/04 10:28:13
5943013817,永泰藥師藥局,屏東縣屏東市龍華路１５２號,(08)7531880,336,1110,2020/03/04 10:28:13
5943013835,大林崇大藥局,屏東縣屏東市崇武里華盛街７－５號１樓,(08)7517979,723,1554,2020/03/04 10:28:13
5943013853,復順藥局,屏東縣屏東市公園東路８４－２號,(08)7215662,798,1542,2020/03/04 10:28:13
5943013862,博美藥局,屏東縣屏東市大連里豐榮街６１號,(08)7366917,1133,1862,2020/03/04 10:28:13
5943013871,人和藥局,屏東縣屏東市林森路５４－１號,(08)7663883,1282,1970,2020/03/04 10:28:13
5943013880,一二藥局,屏東縣屏東市廣東路１０９４號,(08)7324688,629,964,2020/03/04 10:28:13
5943013899,尚正藥局,屏東縣屏東市端正里中正路１１５之４號,(08)7665899,1094,1260,2020/03/04 10:28:13
5943013915,怡安生活藥粧藥局,屏東縣屏東市大連里瑞光路２段１３８號１樓,(08)7377162,2055,2280,2020/03/04 10:28:13
5943013924,喜樂社區藥局,屏東縣屏東市公裕街１６２號,(08)7666552,1016,1430,2020/03/04 10:28:13
5943013951,大林藥師藥局,屏東縣屏東市平和里仁愛路５９號１樓,(08)7320680,800,1811,2020/03/04 10:28:13
5943013979,彥芳藥局,屏東縣屏東市自由路３６４－３號,(08)7385559,1208,1936,2020/03/04 10:28:13
5943014001,康乃爾藥局,屏東縣屏東市大豐路９－１號,(08)7550506,1257,1245,2020/03/04 10:28:13
5943014029,台大藥師藥局,屏東縣屏東市光復路１４０－３、１４２號,(08)7330587,412,1808,2020/03/04 10:28:13
5943014038,冠綸藥局,屏東縣屏東市華正路２５５號１樓,(08)7365488,898,1536,2020/03/04 10:28:13
5943014047,自由藥局,屏東縣屏東市自由路４００號,(08)7386682,1513,1939,2020/03/04 10:28:13
5943014074,大林崇蘭藥局,屏東縣屏東市大同北路９８號,(08)7323738,604,824,2020/03/04 10:28:13
5943014092,屏東藥局,屏東縣屏東市自由路６３１號,(08)7323331,256,984,2020/03/04 10:28:13
5943014109,維康藥局,屏東縣屏東市中華路６１－１號,(08)7346888,1028,1451,2020/03/04 10:28:13
5943014118,信康加藥局,屏東縣屏東市建豐路２０８號,(08)7382158,460,935,2020/03/04 10:28:13
5943014127,惠生藥局,屏東縣屏東市歸仁路６３－１３號,(08)7223889,862,2044,2020/03/04 10:28:13
5943014145,廣東藥局,屏東縣屏東市廣東路６８２－２．６８４號,(08)7362210,1861,1902,2020/03/04 10:28:13
5943014163,寬懷藥局,屏東縣屏東市中山路４０號,(08)7333555,1657,1162,2020/03/04 10:28:13
5943020036,長庚中西藥局,屏東縣潮州鎮三共里朝昇路２３５號,(08)7896626,1498,2026,2020/03/04 10:28:13
5943020063,大安藥局,屏東縣潮州鎮永春里光春路７１號,(08)7884500,16,1780,2020/03/04 10:28:13
